"id","staticid","updatetime","totime","statesiteid","contribid","description","roadwaydesc","roadwaymilepost","roadwayoffset","roadwayheight","county","state","country","accessdirections","obstructions","landscape","statesystemid"
4311,4689,2013-03-06 19:51:18.742+00,,"KHMN",4,"Holloman Air Force Base",,0,0,0,,"NM","USA",,,,
4312,4690,2013-03-06 19:51:18.743+00,,"KHOB",4,"Hobbs / Lea County",,0,0,0,,"NM","USA",,,,
4313,4691,2013-03-06 19:51:18.744+00,,"KIKR",4,"Kirtland Air Force Base Auxiliary Field",,0,0,0,,"NM","USA",,,,
4314,4692,2013-03-06 19:51:18.744+00,,"KLAM",4,"Los Alamos Airport",,0,0,0,,"NM","USA",,,,
4315,4693,2013-03-06 19:51:18.745+00,,"KLRU",4,"Las Cruces International Airport",,0,0,0,,"NM","USA",,,,
4316,4694,2013-03-06 19:51:18.745+00,,"KLVS",4,"LAS VEGAS MUNICIPAL AIRPORT",,0,0,0,,"NM","USA",,,,
4317,4695,2013-03-06 19:51:18.746+00,,"KONM",4,"Socorro Municipal",,0,0,0,,"NM","USA",,,,
4318,4696,2013-03-06 19:51:18.746+00,,"KSKX",4,"Taos Regional Airport",,0,0,0,,"NM","USA",,,,
4319,4697,2013-03-06 19:51:18.747+00,,"KSRR",4,"Ruidoso Regional",,0,0,0,,"NM","USA",,,,
4320,4698,2013-03-06 19:51:18.747+00,,"KSVC",4,"Silver City / Grant",,0,0,0,,"NM","USA",,,,
4321,4699,2013-03-06 19:51:18.747+00,,"KZAB",4,"Albuquerque Radar Site",,0,0,0,,"NM","USA",,,,
4322,4700,2013-03-06 19:51:18.748+00,,"K9BB",4,"Wells",,0,0,0,,"NV","USA",,,,
4323,4701,2013-03-06 19:51:18.748+00,,"KAWH",4,"Wildhorse Reservation / Elko",,0,0,0,,"NV","USA",,,,
4324,4702,2013-03-06 19:51:18.749+00,,"KB23",4,"Battle Mountain",,0,0,0,,"NV","USA",,,,
4325,4703,2013-03-06 19:51:18.749+00,,"KBJN",4,"Las Vegas, Tonopah Range #74 Nellis AFB",,0,0,0,,"NV","USA",,,,
4326,4704,2013-03-06 19:51:18.75+00,,"KESX",4,"Las Vegas Nexrad",,0,0,0,,"NV","USA",,,,
4327,4705,2013-03-06 19:51:18.75+00,,"KHND",4,"Las Vegas, Henderson Executive Airport",,0,0,0,,"NV","USA",,,,
4328,4706,2013-03-06 19:51:18.75+00,,"KHTH",4,"Hawthorne Municipal",,0,0,0,,"NV","USA",,,,
4329,4707,2013-03-06 19:51:18.751+00,,"KINS",4,"Indian Springs Aux. AFLD Nellis AFB",,0,0,0,,"NV","USA",,,,
4330,4708,2013-03-06 19:51:18.751+00,,"KLRX",4,"Elko Nexrad",,0,0,0,,"NV","USA",,,,
4331,4709,2013-03-06 19:51:18.752+00,,"KLSV",4,"Nellis Air Force Base",,0,0,0,,"NV","USA",,,,
4332,4710,2013-03-06 19:51:18.752+00,,"KNFL",4,"FALLON NAVAL AIR STATION",,0,0,0,,"NV","USA",,,,
4333,4711,2013-03-06 19:51:18.752+00,,"KOWY",4,"Owyhee",,0,0,0,,"NV","USA",,,,
4334,4712,2013-03-06 19:51:18.753+00,,"KP38",4,"Caliente",,0,0,0,,"NV","USA",,,,
4336,4714,2013-03-06 19:51:18.754+00,,"KTNX",4,"Tonopah Test Range",,0,0,0,,"NV","USA",,,,
4337,4715,2013-03-06 19:51:18.754+00,,"KU31",4,"Austin",,0,0,0,,"NV","USA",,,,
4338,4716,2013-03-06 19:51:18.755+00,,"K13G",4,"Niagara Coast Guard Station",,0,0,0,,"NY","USA",,,,
4339,4717,2013-03-06 19:51:18.755+00,,"K19G",4,"Buffalo Coast Guard Station",,0,0,0,,"NY","USA",,,,
4340,4718,2013-03-06 19:51:18.755+00,,"K26G",4,"Rochester Coast Guard Light Station",,0,0,0,,"NY","USA",,,,
4341,4719,2013-03-06 19:51:18.756+00,,"K28G",4,"Oswego Coast Guard Station",,0,0,0,,"NY","USA",,,,
4342,4720,2013-03-06 19:51:18.756+00,,"K34N",4,"Eatons Neck Coast Guard Station",,0,0,0,,"NY","USA",,,,
4343,4721,2013-03-06 19:51:18.757+00,,"K44N",4,"Millbrook / Sky Acres",,0,0,0,,"NY","USA",,,,
4344,4722,2013-03-06 19:51:18.757+00,,"K45N",4,"Bay Shore / Fire Island",,0,0,0,,"NY","USA",,,,
4345,4723,2013-03-06 19:51:18.758+00,,"K48N",4,"Montauk Point Coast Guard Light Station",,0,0,0,,"NY","USA",,,,
4346,4724,2013-03-06 19:51:18.758+00,,"K49N",4,"East Moriches Coast Guard Station",,0,0,0,,"NY","USA",,,,
4347,4725,2013-03-06 19:51:18.758+00,,"K50N",4,"Rockaway Coast Guard Station",,0,0,0,,"NY","USA",,,,
4348,4726,2013-03-06 19:51:18.759+00,,"K51N",4,"Short Beach Coast Guard Station",,0,0,0,,"NY","USA",,,,
4349,4727,2013-03-06 19:51:18.759+00,,"K95B",4,"Cape Vincent MARS",,0,0,0,,"NY","USA",,,,
4350,4728,2013-03-06 19:51:18.76+00,,"KCTO",4,"Calverton / Grumman",,0,0,0,,"NY","USA",,,,
4351,4729,2013-03-06 19:51:18.76+00,,"KENX",4,"Albany NEXRAD",,0,0,0,,"NY","USA",,,,
4352,4730,2013-03-06 19:51:18.76+00,,"KGTB",4,"Fort Drum / Wheeler-Sack US Army AF",,0,0,0,,"NY","USA",,,,
4353,4731,2013-03-06 19:51:18.761+00,,"KHTO",4,"East Hampton Airport",,0,0,0,,"NY","USA",,,,
4354,4732,2013-03-06 19:51:18.761+00,,"KITH",4,"Ithaca Tompkins Regional Airport",,0,0,0,,"NY","USA",,,,
4355,4733,2013-03-06 19:51:18.762+00,,"KJHW",4,"Chautauqua County/Jamestown Airport",,0,0,0,,"NY","USA",,,,
4356,4734,2013-03-06 19:51:18.762+00,,"KMSS",4,"MASSENA INT'L-RICHARDS FLD",,0,0,0,,"NY","USA",,,,
4357,4735,2013-03-06 19:51:18.762+00,,"KMSV",4,"Monticello, Sullivan County Int'l Airport",,0,0,0,,"NY","USA",,,,
4358,4736,2013-03-06 19:51:18.763+00,,"KN00",4,"Fulton, Oswego County Airport",,0,0,0,,"NY","USA",,,,
4359,4737,2013-03-06 19:51:18.763+00,,"KN28",4,"Ambrose / Ft. Tilden",,0,0,0,,"NY","USA",,,,
4360,4738,2013-03-06 19:51:18.764+00,,"KN84",4,"Bronx / Execution Coast Guard Station",,0,0,0,,"NY","USA",,,,
4361,4739,2013-03-06 19:51:18.764+00,,"KOGS",4,"Ogdensburg International",,0,0,0,,"NY","USA",,,,
4362,4740,2013-03-06 19:51:18.765+00,,"KOKX",4,"N. Y. City NEXRAD",,0,0,0,,"NY","USA",,,,
4363,4741,2013-03-06 19:51:18.765+00,,"KOLE",4,"Olean Municipal",,0,0,0,,"NY","USA",,,,
4364,4742,2013-03-06 19:51:18.765+00,,"KPBG",4,"PLATTSBURGH INT'L  AIRPORT",,0,0,0,,"NY","USA",,,,
4365,4743,2013-03-06 19:51:18.766+00,,"KRME",4,"GRIFFISS AIRFIELD",,0,0,0,,"NY","USA",,,,
4366,4744,2013-03-06 19:51:18.766+00,,"KSCH",4,"Schenectady Airport",,0,0,0,,"NY","USA",,,,
4367,4745,2013-03-06 19:51:18.767+00,,"KSWF",4,"Newburgh / Stewart",,0,0,0,,"NY","USA",,,,
4368,4746,2013-03-06 19:51:18.767+00,,"K20G",4,"Ashtabula Coast Guard Station",,0,0,0,,"OH","USA",,,,
4369,4747,2013-03-06 19:51:18.767+00,,"K21G",4,"Marblehead Coast Guard Station",,0,0,0,,"OH","USA",,,,
4370,4748,2013-03-06 19:51:18.768+00,,"K23G",4,"Cleveland Harbor Coast Guard Station",,0,0,0,,"OH","USA",,,,
4371,4749,2013-03-06 19:51:18.768+00,,"K24G",4,"Toledo Coast Guard Station",,0,0,0,,"OH","USA",,,,
4372,4750,2013-03-06 19:51:18.769+00,,"K27G",4,"Lorain Coast Guard Station",,0,0,0,,"OH","USA",,,,
4373,4751,2013-03-06 19:51:18.769+00,,"K29G",4,"Ravenna / Portage County",,0,0,0,,"OH","USA",,,,
4374,4752,2013-03-06 19:51:18.77+00,,"K2I4",4,"Columbus / Bolton Field",,0,0,0,,"OH","USA",,,,
4375,4753,2013-03-06 19:51:18.77+00,,"KCGF",4,"Cleveland / Cuyahoga",,0,0,0,,"OH","USA",,,,
4376,4754,2013-03-06 19:51:18.77+00,,"KFFO",4,"Dayton / Wright-Patterson Air Force Base",,0,0,0,,"OH","USA",,,,
4377,4755,2013-03-06 19:51:18.771+00,,"KI12",4,"Sidney, Sidney Municipal Airport",,0,0,0,,"OH","USA",,,,
4378,4756,2013-03-06 19:51:18.771+00,,"KLCK",4,"Rickenbacker Air National Guard Base",,0,0,0,,"OH","USA",,,,
4379,4757,2013-03-06 19:51:18.772+00,,"KLNN",4,"Willoughby",,0,0,0,,"OH","USA",,,,
4380,4758,2013-03-06 19:51:18.772+00,,"KSGH",4,"Springfield-Beckley Municipal Airport",,0,0,0,,"OH","USA",,,,
4381,4759,2013-03-06 19:51:18.772+00,,"KSHI",4,"Ashtabula, Ashtabula County Airport",,0,0,0,,"OH","USA",,,,
4382,4760,2013-03-06 19:51:18.773+00,,"KSLW",4,"Smithville / Wooster",,0,0,0,,"OH","USA",,,,
4383,4761,2013-03-06 19:51:18.773+00,,"KTZR",4,"Columbus, Bolton Field Airport",,0,0,0,,"OH","USA",,,,
4384,4762,2013-03-06 19:51:18.774+00,,"K1F0",4,"Ardmore Downtown Executive Airport",,0,0,0,,"OK","USA",,,,
4385,4763,2013-03-06 19:51:18.774+00,,"K4O4",4,"Idabel, Mc Curtain County Regional Airport",,0,0,0,,"OK","USA",,,,
4386,4764,2013-03-06 19:51:18.775+00,,"KADH",4,"Ada Municipal Airport",,0,0,0,,"OK","USA",,,,
4387,4765,2013-03-06 19:51:18.775+00,,"KADM",4,"Ardmore Municipal Airport",,0,0,0,,"OK","USA",,,,
4388,4766,2013-03-06 19:51:18.775+00,,"KAVK",4,"Alva Regional Airport",,0,0,0,,"OK","USA",,,,
4389,4767,2013-03-06 19:51:18.776+00,,"KAXS",4,"Altus/Quartz Mountain Reg. Airport",,0,0,0,,"OK","USA",,,,
4390,4768,2013-03-06 19:51:18.776+00,,"KBVO",4,"BARTLESVILLE MUNICIPAL AIRPORT",,0,0,0,,"OK","USA",,,,
4391,4769,2013-03-06 19:51:18.777+00,,"KCHK",4,"Chickasha Municipal Airport",,0,0,0,,"OK","USA",,,,
4392,4770,2013-03-06 19:51:18.777+00,,"KCLK",4,"Clinton Regional Airport",,0,0,0,,"OK","USA",,,,
4393,4771,2013-03-06 19:51:18.777+00,,"KCQB",4,"Chandler Municipal Airport",,0,0,0,,"OK","USA",,,,
4394,4772,2013-03-06 19:51:18.778+00,,"KCUH",4,"Cushing Municipal Airport",,0,0,0,,"OK","USA",,,,
4395,4773,2013-03-06 19:51:18.778+00,,"KDUA",4,"Durant, Eaker Field Airport",,0,0,0,,"OK","USA",,,,
4396,4774,2013-03-06 19:51:18.779+00,,"KDUC",4,"Duncan, Halliburton Field Airport",,0,0,0,,"OK","USA",,,,
4397,4775,2013-03-06 19:51:18.779+00,,"KEND",4,"Vance Air Force Base / Enid",,0,0,0,,"OK","USA",,,,
4398,4776,2013-03-06 19:51:18.779+00,,"KF10",4,"Henryetta Municipal",,0,0,0,,"OK","USA",,,,
4399,4777,2013-03-06 19:51:18.78+00,,"KF28",4,"El Reno Municipal Air Park",,0,0,0,,"OK","USA",,,,
4400,4778,2013-03-06 19:51:18.78+00,,"KF30",4,"Sulphur Municipal",,0,0,0,,"OK","USA",,,,
4401,4779,2013-03-06 19:51:18.781+00,,"KFSI",4,"Fort Sill",,0,0,0,,"OK","USA",,,,
4402,4780,2013-03-06 19:51:18.781+00,,"KGCM",4,"Claremore Regional Airport",,0,0,0,,"OK","USA",,,,
4403,4781,2013-03-06 19:51:18.782+00,,"KGMJ",4,"Grove Municipal Airport",,0,0,0,,"OK","USA",,,,
4404,4782,2013-03-06 19:51:18.782+00,,"KH45",4,"Seminole Municipal Airport",,0,0,0,,"OK","USA",,,,
4405,4783,2013-03-06 19:51:18.782+00,,"KH92",4,"Hominy Municipal",,0,0,0,,"OK","USA",,,,
4406,4784,2013-03-06 19:51:18.783+00,,"KINX",4,"Tulsa Nexrad",,0,0,0,,"OK","USA",,,,
4407,4785,2013-03-06 19:51:18.783+00,,"KJSV",4,"Sallisaw Municipal Airport",,0,0,0,,"OK","USA",,,,
4408,4786,2013-03-06 19:51:18.784+00,,"KJWG",4,"Watonga Airport",,0,0,0,,"OK","USA",,,,
4409,4787,2013-03-06 19:51:18.784+00,,"KLTS",4,"Altus Air Force Base",,0,0,0,,"OK","USA",,,,
4410,4788,2013-03-06 19:51:18.784+00,,"KOJA",4,"Weatherford, Thomas P Stafford Airport",,0,0,0,,"OK","USA",,,,
4411,4789,2013-03-06 19:51:18.785+00,,"KOKM",4,"Okmulgee Municipal Airport",,0,0,0,,"OK","USA",,,,
4412,4790,2013-03-06 19:51:18.785+00,,"KOUN",4,"Norman / Max Westheimer",,0,0,0,,"OK","USA",,,,
4413,4791,2013-03-06 19:51:18.786+00,,"KPVJ",4,"Pauls Valley Municipal Airport",,0,0,0,,"OK","USA",,,,
4414,4792,2013-03-06 19:51:18.786+00,,"KRKR",4,"Poteau, Robert S Kerr Airport",,0,0,0,,"OK","USA",,,,
4415,4793,2013-03-06 19:51:18.787+00,,"KRQO",4,"El Reno Regional Airport",,0,0,0,,"OK","USA",,,,
4416,4794,2013-03-06 19:51:18.787+00,,"KSNL",4,"Shawnee Municipal Airport",,0,0,0,,"OK","USA",,,,
4417,4795,2013-03-06 19:51:18.787+00,,"KSRE",4,"Seminole Municipal Airport",,0,0,0,,"OK","USA",,,,
4418,4796,2013-03-06 19:51:18.788+00,,"KTIK",4,"Tinker Air Force Base",,0,0,0,,"OK","USA",,,,
4419,4797,2013-03-06 19:51:18.788+00,,"KTLX",4,"Oklahoma City Nexrad",,0,0,0,,"OK","USA",,,,
4420,4798,2013-03-06 19:51:18.789+00,,"KTQH",4,"Tahlequah Municipal Airport",,0,0,0,,"OK","USA",,,,
4421,4799,2013-03-06 19:51:18.789+00,,"KWDG",4,"Enid Woodring Regional Airport",,0,0,0,,"OK","USA",,,,
4422,4800,2013-03-06 19:51:18.789+00,,"KWWR",4,"Woodward, West Woodward Airport",,0,0,0,,"OK","USA",,,,
4423,4801,2013-03-06 19:51:18.79+00,,"K3S2",4,"Aurora State",,0,0,0,,"OR","USA",,,,
4424,4802,2013-03-06 19:51:18.79+00,,"K4BK",4,"Brookings",,0,0,0,,"OR","USA",,,,
4425,4803,2013-03-06 19:51:18.791+00,,"K4LW",4,"Lakeview",,0,0,0,,"OR","USA",,,,
4426,4804,2013-03-06 19:51:18.791+00,,"K5J0",4,"John Day State Airport",,0,0,0,,"OR","USA",,,,
4427,4805,2013-03-06 19:51:18.792+00,,"K83S",4,"Coos Bay Coast Guard Station",,0,0,0,,"OR","USA",,,,
4428,4806,2013-03-06 19:51:18.792+00,,"K85S",4,"Siuslaw River Coast Guard Station",,0,0,0,,"OR","USA",,,,
4429,4807,2013-03-06 19:51:18.792+00,,"K88S",4,"Tillamook Bay Coast Guard Station",,0,0,0,,"OR","USA",,,,
4430,4808,2013-03-06 19:51:18.793+00,,"K90S",4,"Umpqua River Coast Guard Station",,0,0,0,,"OR","USA",,,,
4431,4809,2013-03-06 19:51:18.793+00,,"K92S",4,"Cape Blanco Coast Guard Station",,0,0,0,,"OR","USA",,,,
4432,4810,2013-03-06 19:51:18.794+00,,"K95S",4,"Yaquina Bay Coast Guard Station",,0,0,0,,"OR","USA",,,,
4433,4811,2013-03-06 19:51:18.794+00,,"KBOK",4,"Brookings, Brookings Airport",,0,0,0,,"OR","USA",,,,
4434,4812,2013-03-06 19:51:18.795+00,,"KCVO",4,"Corvallis, Corvallis Municipal Airport",,0,0,0,,"OR","USA",,,,
4435,4813,2013-03-06 19:51:18.795+00,,"KCZK",4,"Cascade Locks State",,0,0,0,,"OR","USA",,,,
4436,4814,2013-03-06 19:51:18.795+00,,"KJNW",4,"Newport",,0,0,0,,"OR","USA",,,,
4437,4815,2013-03-06 19:51:18.796+00,,"KLGD",4,"La Grande/Union County Airport",,0,0,0,,"OR","USA",,,,
4438,4816,2013-03-06 19:51:18.796+00,,"KLKV",4,"Lakeview, Lake County Airport",,0,0,0,,"OR","USA",,,,
4439,4817,2013-03-06 19:51:18.797+00,,"KMAX",4,"Medford Nexrad",,0,0,0,,"OR","USA",,,,
4440,4818,2013-03-06 19:51:18.797+00,,"KONP",4,"Newport Municipal Airport",,0,0,0,,"OR","USA",,,,
4441,4819,2013-03-06 19:51:18.798+00,,"KOTH",4,"North Bend Municipal Airport",,0,0,0,,"OR","USA",,,,
4442,4820,2013-03-06 19:51:18.798+00,,"KP47",4,"Chetco River Coast Guard Station",,0,0,0,,"OR","USA",,,,
4443,4821,2013-03-06 19:51:18.798+00,,"KP88",4,"Rome AMOS",,0,0,0,,"OR","USA",,,,
4444,4822,2013-03-06 19:51:18.799+00,,"KPFC",4,"Pacific City State",,0,0,0,,"OR","USA",,,,
4445,4823,2013-03-06 19:51:18.799+00,,"KRTX",4,"Portland NEXRAD",,0,0,0,,"OR","USA",,,,
4446,4824,2013-03-06 19:51:18.8+00,,"KS21",4,"Sunriver",,0,0,0,,"OR","USA",,,,
4447,4825,2013-03-06 19:51:18.8+00,,"KS47",4,"Tillamook, Tillamook Airport",,0,0,0,,"OR","USA",,,,
4448,4826,2013-03-06 19:51:18.8+00,,"K25G",4,"Erie Coast Guard Station",,0,0,0,,"PA","USA",,,,
4449,4827,2013-03-06 19:51:18.801+00,,"K2G6",4,"Meadville, Port Meadville Airport",,0,0,0,,"PA","USA",,,,
4450,4828,2013-03-06 19:51:18.801+00,,"K40N",4,"Chester County Airport",,0,0,0,,"PA","USA",,,,
4451,4829,2013-03-06 19:51:18.802+00,,"KAFJ",4,"Washington County Airport",,0,0,0,,"PA","USA",,,,
4452,4830,2013-03-06 19:51:18.802+00,,"KBTP",4,"Butler Co. Airport/K W Scholter Field",,0,0,0,,"PA","USA",,,,
4453,4831,2013-03-06 19:51:18.803+00,,"KBVI",4,"Beaver Falls Airport",,0,0,0,,"PA","USA",,,,
4454,4832,2013-03-06 19:51:18.803+00,,"KCCX",4,"State College Nexrad",,0,0,0,,"PA","USA",,,,
4455,4833,2013-03-06 19:51:18.803+00,,"KDIX",4,"Philadelphia NEXRAD",,0,0,0,,"PA","USA",,,,
4456,4834,2013-03-06 19:51:18.804+00,,"KFKL",4,"Franklin, Venango Regional Airport",,0,0,0,,"PA","USA",,,,
4457,4835,2013-03-06 19:51:18.804+00,,"KFWQ",4,"Monongahela, Rostraver Airport",,0,0,0,,"PA","USA",,,,
4458,4836,2013-03-06 19:51:18.805+00,,"KHMZ",4,"Bedford County Airport",,0,0,0,,"PA","USA",,,,
4459,4837,2013-03-06 19:51:18.805+00,,"KIDI",4,"Indiana / Stewart Field",,0,0,0,,"PA","USA",,,,
4460,4838,2013-03-06 19:51:18.805+00,,"KJST",4,"JOHNSTOWN-CAMBRIA CO AIRPORT",,0,0,0,,"PA","USA",,,,
4461,4839,2013-03-06 19:51:18.806+00,,"KLBE",4,"Latrobe / Westmorland",,0,0,0,,"PA","USA",,,,
4462,4840,2013-03-06 19:51:18.806+00,,"KLOM",4,"Philadelphia, Wings Field Airport",,0,0,0,,"PA","USA",,,,
4463,4841,2013-03-06 19:51:18.807+00,,"KMUI",4,"Muir Army Air Field / Indiantown",,0,0,0,,"PA","USA",,,,
4464,4842,2013-03-06 19:51:18.807+00,,"KN67",4,"Philadelphia, Wings Field Airport",,0,0,0,,"PA","USA",,,,
4465,4843,2013-03-06 19:51:18.807+00,,"KNXX",4,"WILLOW GROVE NAVAL AIR STA",,0,0,0,,"PA","USA",,,,
4466,4844,2013-03-06 19:51:18.808+00,,"KPBZ",4,"Pittsburgh Nexrad",,0,0,0,,"PA","USA",,,,
4467,4845,2013-03-06 19:51:18.808+00,,"KRDG",4,"READING REGIONAL AIRPORT",,0,0,0,,"PA","USA",,,,
4468,4846,2013-03-06 19:51:18.809+00,,"KRVL",4,"Reedsville / Mifflin",,0,0,0,,"PA","USA",,,,
4469,4847,2013-03-06 19:51:18.81+00,,"KUCP",4,"New Castle Municipal Airport",,0,0,0,,"PA","USA",,,,
4470,4848,2013-03-06 19:51:18.81+00,,"KUKT",4,"Quakertown Airport",,0,0,0,,"PA","USA",,,,
4471,4849,2013-03-06 19:51:18.811+00,,"KUNV",4,"State College, University Park Airport",,0,0,0,,"PA","USA",,,,
4472,4850,2013-03-06 19:51:18.811+00,,"TJBQ",4,"Aquadilla, Rafael Hernandez Airport",,0,0,0,,"PR","USA",,,,
4473,4851,2013-03-06 19:51:18.812+00,,"TJMZ",4,"Mayaguez, Eugenio Maria de Hostos Airport",,0,0,0,,"PR","USA",,,,
4474,4852,2013-03-06 19:51:18.812+00,,"TJNR",4,"ROOSEVELT ROADS PUERTO RICO",,0,0,0,,"PR","USA",,,,
4475,4853,2013-03-06 19:51:18.812+00,,"TJPS",4,"Ponce, Mercedita Airport",,0,0,0,,"PR","USA",,,,
4476,4854,2013-03-06 19:51:18.813+00,,"K67B",4,"Castle Hill Coast Guard Station",,0,0,0,,"RI","USA",,,,
4477,4855,2013-03-06 19:51:18.813+00,,"KBID",4,"Block Island, Block Island State Airport",,0,0,0,,"RI","USA",,,,
4478,4856,2013-03-06 19:51:18.814+00,,"KOQU",4,"N. Kingston / Quonset",,0,0,0,,"RI","USA",,,,
4479,4857,2013-03-06 19:51:18.814+00,,"KPJI",4,"Point Judith Coast Guard Station",,0,0,0,,"RI","USA",,,,
4480,4858,2013-03-06 19:51:18.815+00,,"KSFZ",4,"Pawtucket, North Central State Airport",,0,0,0,,"RI","USA",,,,
4481,4859,2013-03-06 19:51:18.815+00,,"K2PJ",4,"Poinsett Range, Sumpter",,0,0,0,,"SC","USA",,,,
4482,4860,2013-03-06 19:51:18.815+00,,"K84J",4,"Folly Beach Long Range Navigation",,0,0,0,,"SC","USA",,,,
4483,4861,2013-03-06 19:51:18.816+00,,"K85J",4,"Georgetown Coast Guard Light Station",,0,0,0,,"SC","USA",,,,
4484,4862,2013-03-06 19:51:18.816+00,,"K86J",4,"Sullivans Island Coast Guard Station",,0,0,0,,"SC","USA",,,,
4485,4863,2013-03-06 19:51:18.817+00,,"KGMU",4,"GREENVILLE DOWNTOWN AIRPORT",,0,0,0,,"SC","USA",,,,
4486,4864,2013-03-06 19:51:18.817+00,,"KHXD",4,"Hilton Head Island, Hilton Head Airport",,0,0,0,,"SC","USA",,,,
4487,4865,2013-03-06 19:51:18.818+00,,"KIGC",4,"Charleston Air Force Base",,0,0,0,,"SC","USA",,,,
4488,4866,2013-03-06 19:51:18.818+00,,"KMMT",4,"McEntire ANG Weather Facility Base",,0,0,0,,"SC","USA",,,,
4489,4867,2013-03-06 19:51:18.818+00,,"KMNI",4,"Manning / Cooper Regional",,0,0,0,,"SC","USA",,,,
4490,4868,2013-03-06 19:51:18.819+00,,"KMYR",4,"Myrtle Beach Air Force Base",,0,0,0,,"SC","USA",,,,
4491,4869,2013-03-06 19:51:18.82+00,,"KNBC",4,"BEAUFORT MCAS",,0,0,0,,"SC","USA",,,,
4492,4870,2013-03-06 19:51:18.82+00,,"KNEX",4,"Charleston Nise",,0,0,0,,"SC","USA",,,,
4493,4871,2013-03-06 19:51:18.821+00,,"KSPA",4,"Spartanburg Memorial",,0,0,0,,"SC","USA",,,,
4494,4872,2013-03-06 19:51:18.822+00,,"KSSC",4,"Shaw Air Force Base",,0,0,0,,"SC","USA",,,,
4495,4873,2013-03-06 19:51:18.822+00,,"KUDG",4,"Darlington County Jetport Airport",,0,0,0,,"SC","USA",,,,
4496,4874,2013-03-06 19:51:18.822+00,,"NEXC",4,"Charleston, Navelexcen",,0,0,0,,"SC","USA",,,,
4497,4875,2013-03-06 19:51:18.823+00,,"K0V1",4,"Custer County Airport",,0,0,0,,"SD","USA",,,,
4498,4876,2013-03-06 19:51:18.823+00,,"KBKX",4,"Brookings Municipal Airport",,0,0,0,,"SD","USA",,,,
4499,4877,2013-03-06 19:51:18.824+00,,"KEFC",4,"Belle Fourche Municipal Airport",,0,0,0,,"SD","USA",,,,
4500,4878,2013-03-06 19:51:18.824+00,,"KICR",4,"WINNER REGIONAL AIRPORT",,0,0,0,,"SD","USA",,,,
4501,4879,2013-03-06 19:51:18.825+00,,"KNED",4,"Winner, Wiley Field",,0,0,0,,"SD","USA",,,,
4502,4880,2013-03-06 19:51:18.825+00,,"KRCA",4,"Ellsworth Air Force Base",,0,0,0,,"SD","USA",,,,
4503,4881,2013-03-06 19:51:18.825+00,,"KSPF",4,"Spearfish / Clyde Ice",,0,0,0,,"SD","USA",,,,
4504,4882,2013-03-06 19:51:18.826+00,,"KY26",4,"Mobridge",,0,0,0,,"SD","USA",,,,
4505,4883,2013-03-06 19:51:18.826+00,,"KYKN",4,"Yankton, Chan Gurney Municipal Airport",,0,0,0,,"SD","USA",,,,
4506,4884,2013-03-06 19:51:18.827+00,,"KCQN",4,"Chattanooga / Daisy",,0,0,0,,"TN","USA",,,,
4507,4885,2013-03-06 19:51:18.827+00,,"KDKX",4,"Knoxville Downtown",,0,0,0,,"TN","USA",,,,
4508,4886,2013-03-06 19:51:18.827+00,,"KDYR",4,"Dyersburg Municipal Airport",,0,0,0,,"TN","USA",,,,
4509,4887,2013-03-06 19:51:18.828+00,,"KMQY",4,"Smyrna Airport",,0,0,0,,"TN","USA",,,,
4510,4888,2013-03-06 19:51:18.828+00,,"KMRC",4,"Columbia / Maury County",,0,0,0,,"TN","USA",,,,
4511,4889,2013-03-06 19:51:18.829+00,,"KMRX",4,"Morristown Nexrad",,0,0,0,,"TN","USA",,,,
4512,4890,2013-03-06 19:51:18.829+00,,"KNQA",4,"Millington Municipal Airport",,0,0,0,,"TN","USA",,,,
4513,4891,2013-03-06 19:51:18.83+00,,"KOHX",4,"Nashville NEXRAD",,0,0,0,,"TN","USA",,,,
4514,4892,2013-03-06 19:51:18.83+00,,"K05F",4,"Gatesville, City-County Airport",,0,0,0,,"TX","USA",,,,
4515,4893,2013-03-06 19:51:18.83+00,,"K11R",4,"Brenham Municipal Airport",,0,0,0,,"TX","USA",,,,
4516,4894,2013-03-06 19:51:18.831+00,,"K14R",4,"Caldwell Municipal Airport",,0,0,0,,"TX","USA",,,,
4517,4895,2013-03-06 19:51:18.831+00,,"K1F9",4,"Bridgeport Municipal Airport",,0,0,0,,"TX","USA",,,,
4518,4896,2013-03-06 19:51:18.832+00,,"K25R",4,"Edinburg International Airport",,0,0,0,,"TX","USA",,,,
4519,4897,2013-03-06 19:51:18.832+00,,"K28T",4,"Sabine Pass",,0,0,0,,"TX","USA",,,,
4520,4898,2013-03-06 19:51:18.832+00,,"K2R8",4,"Port Aransas, Mustang Beach Airport",,0,0,0,,"TX","USA",,,,
4521,4899,2013-03-06 19:51:18.833+00,,"K31F",4,"Seminole, Gaines County Airport",,0,0,0,,"TX","USA",,,,
4522,4900,2013-03-06 19:51:18.833+00,,"K3R1",4,"Bay City Municipal Airport",,0,0,0,,"TX","USA",,,,
4523,4901,2013-03-06 19:51:18.834+00,,"K3T1",4,"Mineola/Quitman, Wood County Airport",,0,0,0,,"TX","USA",,,,
4524,4902,2013-03-06 19:51:18.834+00,,"K3T5",4,"La Grange, Fayette Reg. Air Center",,0,0,0,,"TX","USA",,,,
4525,4903,2013-03-06 19:51:18.835+00,,"K4F4",4,"Fox Stephens Field - Gilmer Muni. Airport",,0,0,0,,"TX","USA",,,,
